,id,title,image_url,recipe_url,rating_avg,rating_val,total_time,category,cuisine,ingredients
86,87,Baked aloo gobi with flatbreads,https://food-images.files.bbci.co.uk/food/recipes/baked_aloo_gobi_with_32681_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_aloo_gobi_with_32681,4.586206897,29,150,Main course,Indian,"lemon, garlic, chilli pepper, potato, cauliflower, coconut oil, yoghurt, baking powder, black pepper, ginger, coriander, turmeric, almond, mustard seeds, coconut milk, plain flour"
87,88,Baked bean shakshuka ,https://food-images.files.bbci.co.uk/food/recipes/baked_bean_shakshuka_79723_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_bean_shakshuka_79723,3.894736842,19,60,Brunch, ,"onion, olive oil, egg, cheddar, black pepper, cumin, dried chilli, baked beans"
88,89,Baked beans with bubble and squeak hash browns,https://food-images.files.bbci.co.uk/food/recipes/baked_beans_with_bubble_72371_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_beans_with_bubble_72371,3,2,150,Brunch,British,"pancetta, garlic, onion, carrot, celery, potato, porcini, savoy cabbage, passata, tomato purée, sunflower oil, double cream, brown sugar, parsley, black pepper, thyme, cinnamon, bay leaf, oregano, rosemary, smoked paprika, wholegrain mustard, beef stock, pinto beans, haricot beans, red wine, butter"
89,90,Baked burrito,https://food-images.files.bbci.co.uk/food/recipes/baked_burrito_04690_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_burrito_04690,5,1,90,Main course,Mexican,"turkey breast, onion, tomato, sweetcorn, vegetable oil, yoghurt, cheddar, wraps"
90,91,Baked camembert with garlic bread,https://food-images.files.bbci.co.uk/food/recipes/bakedcamembertwithga_86995_16x9.jpg,https://www.bbc.co.uk/food/recipes/bakedcamembertwithga_86995,5,5,60,Starters & nibbles,French,"garlic, olive oil, camembert, thyme, ciabatta"
91,92,Baked chicken curry,https://food-images.files.bbci.co.uk/food/recipes/ovenkimurghichickenb_76546_16x9.jpg,https://www.bbc.co.uk/food/recipes/ovenkimurghichickenb_76546,4.416666667,12,60,Main course,Indian,"chicken breast, lemon juice, garlic, onion, chilli pepper, tomato purée, vegetable oil, single cream, black pepper, salt, ginger, cumin, cinnamon, chilli powder, cloves, cardamom, garam masala, Dijon mustard, mustard seeds, basmati rice"
92,93,"Baked chicken, prawn and chorizo rice",https://food-images.files.bbci.co.uk/food/recipes/bakedspanishrisotto_70241_16x9.jpg,https://www.bbc.co.uk/food/recipes/bakedspanishrisotto_70241,4.72972973,74,90,Main course, ,"chicken leg, chorizo, prawn, garlic, red onion, cherry tomatoes, olive oil, black pepper, rosemary, saffron, chicken stock, risotto rice"
93,94,Baked egg with ham and spinach,https://food-images.files.bbci.co.uk/food/recipes/baked_egg_with_ham_and_69539_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_egg_with_ham_and_69539,4.75,8,60,Brunch, ,"ham, spinach, egg, margarine, bread"
94,95,Baked eggs three ways ,https://food-images.files.bbci.co.uk/food/recipes/bakedeggs_8634_16x9.jpg,https://www.bbc.co.uk/food/recipes/bakedeggs_8634,5,3,60,Brunch, ,"prosciutto, smoked mackerel, lemon, olive, capers, garlic, cherry tomatoes, kale, olive oil, egg, crème fraîche, gruyère, parsley, black pepper, basil, balsamic vinegar, mustard, chicken stock, rye bread, ciabatta"
95,96,Baked ham and egg pots,https://food-images.files.bbci.co.uk/food/recipes/ham_and_egg_pots_63131_16x9.jpg,https://www.bbc.co.uk/food/recipes/ham_and_egg_pots_63131,5,3,60,Brunch, ,"ham, lemon, salad leaves, olive oil, egg, crème fraîche, Red Leicester, basil"
96,97,Baked pappardelle with pancetta and porcini,https://food-images.files.bbci.co.uk/food/recipes/baked_pappardelle_with_21046_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_pappardelle_with_21046,4.869565217,23,90,Main course, ,"pancetta, mushroom, milk, parmesan, black pepper, pappardelle, butter, plain flour"
97,98,Baked pasta shells filled with cheese,https://food-images.files.bbci.co.uk/food/recipes/bakedpastashellsfill_70348_16x9.jpg,https://www.bbc.co.uk/food/recipes/bakedpastashellsfill_70348,4.791666667,24,150,Main course,Italian,"garlic, tomato, olive oil, parmesan, mozzarella, ricotta, black pepper, basil, pasta"
98,99,Baked poached haddock and egg pots,https://food-images.files.bbci.co.uk/food/recipes/poached_haddock_and_egg_19411_16x9.jpg,https://www.bbc.co.uk/food/recipes/poached_haddock_and_egg_19411,5,4,60, , ,"Smoked haddock, lemon, spinach, salad leaves, olive oil, egg, milk, double cream, cheddar"
99,100,"Baked potato with bacon, taleggio and leek",https://food-images.files.bbci.co.uk/food/recipes/baked_potato_skins_with_28036_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_potato_skins_with_28036,5,6,150,Main course, ,"bacon, garlic, shallot, potato, leek, olive oil, taleggio, double cream, black pepper, salt, white wine, butter"
100,101,Baked potatoes with Middle Eastern beans and greens,https://food-images.files.bbci.co.uk/food/recipes/middle_eastern_beans_and_72584_16x9.jpg,https://www.bbc.co.uk/food/recipes/middle_eastern_beans_and_72584,4.4,5,150,Main course,Turkish and Middle Eastern,"lemon juice, swiss chard, garlic, potato, olive oil, yoghurt, black pepper, cumin, tahini, cannellini beans"
101,102,Baked salmon and couscous parcels,https://food-images.files.bbci.co.uk/food/recipes/salmon_couscous_parcels_05011_16x9.jpg,https://www.bbc.co.uk/food/recipes/salmon_couscous_parcels_05011,4.588235294,17,60,Main course, ,"salmon, lemon, olive, tomato, olive oil, parsley, black pepper, vegetable stock, green beans, couscous"
102,103,Baked salmon with chorizo rice,https://food-images.files.bbci.co.uk/food/recipes/baked_salmon_with_00771_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_salmon_with_00771,4.565217391,23,90,Main course, ,"chorizo, smoked salmon, salmon, lemon, garlic, onion, tomato, parsley, black pepper, chicken stock, arborio rice, butter"
103,104,Baked salmon with parmesan and parsley crust,https://food-images.files.bbci.co.uk/food/recipes/bakedsalmonwithparme_72802_16x9.jpg,https://www.bbc.co.uk/food/recipes/bakedsalmonwithparme_72802,5,22,60,Main course,British,"salmon, lemon, garlic, parmesan, cream cheese, parsley, black pepper, paprika, breadcrumbs"
104,105,Baked samosas,https://food-images.files.bbci.co.uk/food/recipes/baked_samosas_69255_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_samosas_69255,2.333333333,3,120,Side dishes,Indian,"onion, chilli pepper, carrot, potato, peas, tomato chutney, olive oil, wholemeal flour, salt, cumin, coriander, garam masala"
105,106,Baked sea bream Rota-style,https://food-images.files.bbci.co.uk/food/recipes/baked_sea_bream_28386_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_sea_bream_28386,4.571428571,14,90,Main course,Spanish,"sea bream, lemon, garlic, onion, tomato, potato, olive oil, parsley, black pepper, salt, bay leaf, dry sherry"
106,107,Baked stuffed aubergine with walnut and Roquefort,https://food-images.files.bbci.co.uk/food/recipes/bakedstuffedaubergin_71986_16x9.jpg,https://www.bbc.co.uk/food/recipes/bakedstuffedaubergin_71986,3.75,4,90,Main course, ,"garlic, onion, tomato, aubergine, olive oil, roquefort, black pepper, thyme, basil, oregano, rosemary, walnut, breadcrumbs"
107,108,Baked sweet potato,https://food-images.files.bbci.co.uk/food/recipes/baked_sweet_potato_with_28134_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_sweet_potato_with_28134,4.666666667,9,150,Main course, ,"lime, garlic, onion, chilli pepper, red onion, sweet potato, red cabbage, radish, olive oil, cheddar, black pepper, cumin, coriander, vegetable stock, black bean"
108,109,Baked turkey and spinach samosas,https://food-images.files.bbci.co.uk/food/recipes/baked_chicken_and_61105_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_chicken_and_61105,5,11,60,Light meals & snacks,Indian,"whole chicken, garlic, onion, spinach, olive oil, sunflower oil, black pepper, ginger, garam masala, Puy lentils, filo pastry"
109,110,Baked vanilla tart with Earl Grey prunes,https://food-images.files.bbci.co.uk/food/recipes/baked_vanilla_tart_with_20763_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_vanilla_tart_with_20763,5,1,180,Desserts, ,"prunes, egg, double cream, tea, caster sugar, vanilla extract, salt, ground almonds, butter, plain flour"
110,111,Baked Welsh cake cheesecake,https://food-images.files.bbci.co.uk/food/recipes/baked_welsh_cake_68115_16x9.jpg,https://www.bbc.co.uk/food/recipes/baked_welsh_cake_68115,5,1,150,Desserts,British,"cranberry, lard, egg, milk, soured cream, cream cheese, digestive biscuit, caster sugar, self-raising flour, vanilla extract, white chocolate, salt, cinnamon, nutmeg, butter, plain flour"
111,112,Bakewell tart,https://food-images.files.bbci.co.uk/food/recipes/bakewelltart_89618_16x9.jpg,https://www.bbc.co.uk/food/recipes/bakewelltart_89618,5,8,90,Cakes and baking,British,"raspberry, egg, caster sugar, almond essence, salt, flaked almonds, ground almonds, butter, plain flour"
112,113,Bakewell traybake,https://food-images.files.bbci.co.uk/food/recipes/bakewell_tarts_64777_16x9.jpg,https://www.bbc.co.uk/food/recipes/bakewell_tarts_64777,4.625,8,90,Cakes and baking,British,"lemon, raspberry jam, egg, milk, caster sugar, sugar, flaked almonds, ground almonds, butter, plain flour"
113,114,Banana and bacon pancakes,https://food-images.files.bbci.co.uk/food/recipes/banana_pancakes_with_98240_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_pancakes_with_98240,5,3,60,Brunch,American,"bacon, banana, sunflower oil, egg, milk, baking powder, brown sugar, self-raising flour, golden syrup, butter"
114,115,Banana and chocolate brownie pudding,https://food-images.files.bbci.co.uk/food/recipes/banana_and_chocolate_19319_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_and_chocolate_19319,4.565217391,23,150,Desserts, ,"raisins, banana, egg, double cream, caster sugar, sugar, dark chocolate, golden syrup, salt, rum, butter, plain flour"
115,116,Banana bread loaf,https://food-images.files.bbci.co.uk/food/recipes/banana_bread_06221_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_bread_06221,3.9375,16,150,Cakes and baking, ,"raisins, banana, vegetable oil, egg, caster sugar, baking powder, salt, cinnamon, cloves, pecan, butter, plain flour"
116,117,Banana cake,https://food-images.files.bbci.co.uk/food/recipes/banana_and_maple_syrup_03992_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_and_maple_syrup_03992,4.55,20,90,Cakes and baking,American,"banana, egg, milk, double cream, caster sugar, baking powder, maple syrup, pecan, butter, plain flour"
117,118,Banana choc ices,https://food-images.files.bbci.co.uk/food/recipes/banana_choc_ices_99711_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_choc_ices_99711,4.857142857,7,120,Desserts, ,"banana, raspberry, coconut oil, yoghurt, vanilla extract, dark chocolate, mixed nuts, coconut, pistachio"
118,119,Banana cocoa crunch overnight oats,https://food-images.files.bbci.co.uk/food/recipes/banana_cocoa_crunch_06267_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_cocoa_crunch_06267,4.222222222,9,720,Brunch, ,"banana, oats, maple syrup, hazelnut, soya milk"
119,120,Banana ice cream ‘cheesecake’ ,https://food-images.files.bbci.co.uk/food/recipes/banana_ice_cream_02729_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_ice_cream_02729,2.888888889,18,40,Desserts, ,"banana, lemon, blueberry, coconut oil, oats, caster sugar, cocoa powder, golden syrup, salt, cinnamon, hazelnut"
120,121,Banana muffins,https://food-images.files.bbci.co.uk/food/recipes/bananamuffins_71268_16x9.jpg,https://www.bbc.co.uk/food/recipes/bananamuffins_71268,4.433333333,30,60,Cakes and baking,American,"banana, egg, milk, yoghurt, caster sugar, baking powder, self-raising flour, honey, vanilla extract, bicarbonate of soda, salt, cinnamon, nutmeg, walnut, butter"
121,122,Banana pancakes,https://food-images.files.bbci.co.uk/food/recipes/banana_pancakes_62919_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_pancakes_62919,4.461538462,26,40,Brunch, ,"banana, blueberry, vegetable oil, milk, baking powder, maple syrup, coconut, plain flour"
122,123,Banana tarte tatin ,https://food-images.files.bbci.co.uk/food/recipes/banana_tarte_tatin_05392_16x9.jpg,https://www.bbc.co.uk/food/recipes/banana_tarte_tatin_05392,4.296296296,27,180,Desserts, ,"banana, double cream, condensed milk, brown sugar, puff pastry, cardamom, hazelnut, butter"
123,124,Bang bang cauliflower,https://food-images.files.bbci.co.uk/food/recipes/bang_bang_cauliflower_38036_16x9.jpg,https://www.bbc.co.uk/food/recipes/bang_bang_cauliflower_38036,4.25,16,60,Side dishes, ,"garlic, chilli pepper, spring onion, cauliflower, milk, maple syrup, black pepper, salt, paprika, chilli sauce, mayonnaise, breadcrumbs"
124,125,Bang bang chicken,https://food-images.files.bbci.co.uk/food/recipes/bangbangchicken_82544_16x9.jpg,https://www.bbc.co.uk/food/recipes/bangbangchicken_82544,4.913043478,23,40,Main course,Thai and South-East Asian,"chicken breast, lime, garlic, chilli pepper, carrot, spring onion, cucumber, sesame oil, peanut butter, honey, black pepper, ginger, coriander, star anise, five-spice powder, soy sauce, chicken stock, sugar-snap peas, peanuts, sesame seeds, rice wine"
125,126,Bang bang turkey,https://food-images.files.bbci.co.uk/food/recipes/bang_bang_turkey_30047_16x9.jpg,https://www.bbc.co.uk/food/recipes/bang_bang_turkey_30047,4.5,8,90,Main course,Thai and South-East Asian,"turkey crown, lime juice, garlic, chilli pepper, carrot, spring onion, shallot, courgette, radish, cabbage, peanut butter, brown sugar, black pepper, ginger, coriander, chilli powder, mint, five-spice powder, soy sauce, beef stock, peanuts, rice wine, coconut milk"
126,127,Bangers and mash,https://food-images.files.bbci.co.uk/food/recipes/bangers_and_mash_58475_16x9.jpg,https://www.bbc.co.uk/food/recipes/bangers_and_mash_58475,4.666666667,3,60,Main course,British,"pork sausage, spring onion, potato, savoy cabbage, vegetable oil, milk, black pepper, butter"
127,128,Bangers and sweet potato mash,https://food-images.files.bbci.co.uk/food/recipes/bangers_and_mash_86083_16x9.jpg,https://www.bbc.co.uk/food/recipes/bangers_and_mash_86083,4.888888889,9,90,Main course,British,"pork sausage, swede, onion, sweet potato, olive oil, crème fraîche, black pepper, thyme, gravy, English mustard, beef stock, green beans, butter"
128,129,Bangladeshi chicken korma ,https://food-images.files.bbci.co.uk/food/recipes/enams_chicken_korma_35055_16x9.jpg,https://www.bbc.co.uk/food/recipes/enams_chicken_korma_35055,3.75,4,150,Main course,Indian,"whole chicken, garlic, onion, ghee, vegetable oil, salt, ginger, cinnamon, bay leaf, cardamom, white rice"
129,130,Banh mi ,https://food-images.files.bbci.co.uk/food/recipes/bahn_mi_52432_16x9.jpg,https://www.bbc.co.uk/food/recipes/bahn_mi_52432,3.857142857,7,150,Light meals & snacks, ,"pork belly, garlic, carrot, radish, lemongrass, caster sugar, honey, salt, ginger, coriander, sriracha, soy sauce, fish sauce, mayonnaise, rice wine, baguette"
130,131,Banoffee cheesecake with chocolate sauce,https://food-images.files.bbci.co.uk/food/recipes/banoffeecheesecakewi_85024_16x9.jpg,https://www.bbc.co.uk/food/recipes/banoffeecheesecakewi_85024,4.8,5,60,Desserts,British,"banana, double cream, cream cheese, dulce de leche, caster sugar, honey, milk chocolate, maple syrup, butter"
131,132,Bara brith,https://food-images.files.bbci.co.uk/food/recipes/bara_brith_33441_16x9.jpg,https://www.bbc.co.uk/food/recipes/bara_brith_33441,3.869565217,46,840,Cakes and baking,British,"dried fruit, egg, tea, brown sugar, self-raising flour, mixed spice"
132,133,Barbecue belly pork,https://food-images.files.bbci.co.uk/food/recipes/barbeque_belly_pork_40196_16x9.jpg,https://www.bbc.co.uk/food/recipes/barbeque_belly_pork_40196,3.5,2,750,Main course, ,"pork belly, orange, garlic, olive oil, sesame oil, salt, bay leaf, peppercorn, star anise, five-spice powder"
133,134,Barbecue chicken and rice wraps,https://food-images.files.bbci.co.uk/food/recipes/barbecue_chicken_and_82515_16x9.jpg,https://www.bbc.co.uk/food/recipes/barbecue_chicken_and_82515,4.25,8,60,Main course, ,"chicken thigh, lime juice, garlic, spring onion, broccoli, tomato purée, olive oil, black pepper, cumin, coriander, paprika, cayenne pepper, basmati rice, flour tortilla"
134,135,Barbecued lamb belly wraps,https://ichef.bbci.co.uk/images/ic/640xn/p03fkwgc.jpg,https://www.bbc.co.uk/food/recipes/barbecued_lamb_belly_15029,4,1,150,Main course, ,"leg of lamb, garlic, onion, carrot, red onion, cucumber, caster sugar, maple syrup, parsley, salt, coriander, vinegar, star anise, soy sauce, worcestershire sauce, ketchup, chipotle, mustard seeds, pitta bread"
135,136,Barbecued salmon skewers with raita,https://food-images.files.bbci.co.uk/food/recipes/barbecue_salmon_tikka_06417_16x9.jpg,https://www.bbc.co.uk/food/recipes/barbecue_salmon_tikka_06417,5,4,90,Main course, ,"salmon, lemon, lemon juice, garlic, cucumber, yoghurt, caster sugar, salt, ginger, cumin, coriander, turmeric, chilli powder, mint, garam masala"
136,137,Barbecued sausages with beer-mustard onions,https://food-images.files.bbci.co.uk/food/recipes/hothoundswithbeerand_67589_16x9.jpg,https://www.bbc.co.uk/food/recipes/hothoundswithbeerand_67589,4,2,90,Main course,British,"pork sausage, onion, demerara sugar, black pepper, thyme, wholegrain mustard, ale, French bread, butter"
137,138,Barbecued sirloin with chimichurri sauce,https://food-images.files.bbci.co.uk/food/recipes/barbecuedsirloinwith_91627_16x9.jpg,https://www.bbc.co.uk/food/recipes/barbecuedsirloinwith_91627,5,2,780,Main course,South American,"sirloin, garlic, chilli pepper, olive oil, parsley, black pepper, salt, oregano, red wine vinegar"
138,139,Barbecued veal chops with fresh herbs and salmoriglio,https://food-images.files.bbci.co.uk/food/recipes/barbecuedvealchopswi_91628_16x9.jpg,https://www.bbc.co.uk/food/recipes/barbecuedvealchopswi_91628,5,2,750,Main course,Italian,"veal, lemon, garlic, olive oil, marjoram, black pepper, salt, thyme, rosemary, sage, fennel seeds"
